second,packet_drop_rate,byte_drop_rate,avg_timeDelta,std_timeDelta,skw_timeDelta,kur_timeDelta,vmaf,exp_id,video,problem,value
10.0,0.0069,0.0342,0.0035,0.0112,3.1142,7.9371,86.10230843478259,3790,scarlet,delay,20
11.0,-0.0084,0.0189,0.0042,0.0123,2.7621,5.8312,84.03197252173914,3790,scarlet,delay,20
12.0,0.0,0.0274,0.0038,0.0118,2.9148,6.7018,89.61282369565218,3790,scarlet,delay,20
13.0,0.0,0.0273,0.0039,0.0119,2.8916,6.5822,81.56974863636364,3790,scarlet,delay,20
14.0,0.0,0.0272,0.0036,0.0116,3.1376,8.1591,98.86793304347827,3790,scarlet,delay,20
15.0,0.0044,0.0276,0.0045,0.0127,2.648,5.2016,97.13231804347828,3790,scarlet,delay,20
16.0,0.0,0.0271,0.0051,0.0135,2.3918,3.891,94.47249404347828,3790,scarlet,delay,20
17.0,0.0,0.0273,0.0032,0.0107,3.2792,8.9908,98.01147404545455,3790,scarlet,delay,20
18.0,0.0123,0.0377,0.0042,0.0123,2.7501,5.7658,77.04983473913045,3790,scarlet,delay,20
19.0,-0.0107,0.0187,0.0035,0.0113,3.0715,7.6536,82.5472103478261,3790,scarlet,delay,20
20.0,0.0,0.0275,0.0035,0.0113,3.0801,7.7316,0.1981654347826087,3790,scarlet,delay,20
21.0,0.0,0.0273,0.0033,0.0109,3.238,8.7235,95.60987513636364,3790,scarlet,delay,20
22.0,0.0,0.0271,0.0042,0.0123,2.7533,5.7905,100.0,3790,scarlet,delay,20
23.0,0.0,0.0271,0.0039,0.0119,2.8914,6.5782,21.131630782608696,3790,scarlet,delay,20
24.0,0.0571,0.081,0.0171,0.0206,0.4412,-1.805,70.1182607826087,3790,scarlet,delay,20
1.0,0.0,0.0273,0.0025,0.0096,3.7823,12.581,99.87753576190478,4273,scarlet,drop,2.25
2.0,0.0,0.0276,0.0036,0.0117,3.0017,7.196,96.7438355909091,4273,scarlet,drop,2.25
3.0,0.0,0.0274,0.0037,0.0118,2.9703,6.9987,25.848034909090913,4273,scarlet,drop,2.25
4.0,0.0303,0.058,0.0035,0.0113,3.112,7.9175,4.227605818181818,4273,scarlet,drop,2.25
5.0,0.0212,0.049,0.0036,0.0114,3.0269,7.3738,1.6074150476190472,4273,scarlet,drop,2.25
6.0,0.0521,0.0756,0.0038,0.0116,2.9081,6.6234,1.5472323636363638,4273,scarlet,drop,2.25
7.0,0.0365,0.0645,0.0036,0.0115,3.0284,7.4094,2.098753954545454,4273,scarlet,drop,2.25
8.0,0.0379,0.0639,0.0036,0.0114,3.0491,7.5225,2.3256559545454545,4273,scarlet,drop,2.25
9.0,0.0582,0.087,0.0039,0.0118,2.9034,6.6517,5.136359428571429,4273,scarlet,drop,2.25
10.0,0.0243,0.0521,0.0036,0.0114,3.0656,7.6381,3.9600923636363636,4273,scarlet,drop,2.25
11.0,0.0332,0.0611,0.0043,0.0125,2.6975,5.4674,3.398085636363636,4273,scarlet,drop,2.25
12.0,0.0268,0.0547,0.0039,0.0119,2.8608,6.3839,3.963673363636363,4273,scarlet,drop,2.25
13.0,0.0233,0.0509,0.004,0.012,2.844,6.2989,4.1145203809523805,4273,scarlet,drop,2.25
14.0,0.0466,0.0741,0.0038,0.0117,2.9719,7.063,10.382577545454545,4273,scarlet,drop,2.25
15.0,0.0354,0.061,0.0046,0.0129,2.5917,4.9062,8.908961045454545,4273,scarlet,drop,2.25
16.0,0.0663,0.0959,0.0055,0.014,2.302,3.4692,3.5127132727272725,4273,scarlet,drop,2.25
17.0,0.0444,0.0717,0.0033,0.0108,3.1678,8.2102,7.719450523809526,4273,scarlet,drop,2.25
18.0,0.0375,0.0623,0.0043,0.013,3.0443,8.7253,10.029821590909089,4273,scarlet,drop,2.25
19.0,0.0387,0.067,0.0037,0.0115,2.9936,7.1706,7.389801363636363,4273,scarlet,drop,2.25
20.0,0.0493,0.0776,0.0037,0.0116,2.979,7.1073,6.900018181818183,4273,scarlet,drop,2.25
21.0,0.0458,0.073,0.0034,0.0112,3.1498,8.176,6.6072442380952365,4273,scarlet,drop,2.25
22.0,0.0462,0.0742,0.0044,0.0126,2.6619,5.2827,3.7899870909090905,4273,scarlet,drop,2.25
23.0,0.0586,0.0828,0.0041,0.0122,2.7757,5.9132,1.8785281818181816,4273,scarlet,drop,2.25
24.0,0.0571,0.081,0.0189,0.0211,0.2347,-1.9968,0.0,4273,scarlet,drop,2.25
1.0,0.0,0.0273,0.0025,0.0096,3.7901,12.6947,0.004739130434782609,3857,scarlet,delay,360
2.0,0.0,0.0276,0.0036,0.0117,3.0013,7.1935,20.618482083333337,3857,scarlet,delay,360
3.0,-0.0073,0.027,0.0036,0.0117,2.9876,7.111,22.177327666666667,3857,scarlet,delay,360
4.0,0.6229,0.6465,0.0063,0.015,2.0016,2.1233,23.519687416666667,3857,scarlet,delay,360
5.0,0.0,0.0256,0.0047,0.026,12.7841,191.2576,26.766489869565213,3857,scarlet,delay,360
6.0,0.0211,0.0484,0.0036,0.0113,3.036,7.4178,19.189909208333333,3857,scarlet,delay,360
7.0,-0.0975,-0.0019,0.0033,0.0109,3.2266,8.6592,28.36892983333333,3857,scarlet,delay,360
8.0,0.0552,0.0835,0.0036,0.0115,3.0127,7.2963,29.375662541666667,3857,scarlet,delay,360
9.0,-0.0509,-0.0286,0.0035,0.0113,3.1232,7.9966,8.675689652173912,3857,scarlet,delay,360
10.0,-0.0243,0.0032,0.0034,0.0111,3.1549,8.186,6.779603125,3857,scarlet,delay,360
11.0,-0.0539,-0.023,0.0039,0.012,2.8688,6.4468,6.504565791666667,3857,scarlet,delay,360
12.0,0.046,0.0714,0.004,0.0121,2.8206,6.1504,6.680135833333334,3857,scarlet,delay,360
13.0,0.0039,0.0297,0.0039,0.0118,2.8688,6.4128,4.847084695652174,3857,scarlet,delay,360
14.0,0.0645,0.0997,0.0038,0.0118,2.918,6.7289,12.207006833333333,3857,scarlet,delay,360
15.0,-0.0133,0.0016,0.0044,0.0126,2.6825,5.3875,60.218798416666665,3857,scarlet,delay,360
16.0,-0.1837,-0.1556,0.0043,0.0125,2.7048,5.5111,30.808434958333333,3857,scarlet,delay,360
17.0,-0.0571,-0.0302,0.003,0.0105,3.4186,9.9756,5.016279652173912,3857,scarlet,delay,360
18.0,0.1042,0.1277,0.0046,0.0129,2.5405,4.6198,9.478648583333333,3857,scarlet,delay,360
19.0,0.0246,0.0508,0.0036,0.0114,3.0215,7.3438,9.333506916666668,3857,scarlet,delay,360
20.0,-0.0669,-0.0389,0.0033,0.0109,3.195,8.4183,8.797602708333335,3857,scarlet,delay,360
21.0,0.0948,0.1238,0.0036,0.0114,3.0224,7.3507,9.953960608695652,3857,scarlet,delay,360
22.0,0.0672,0.1058,0.0045,0.0128,2.619,5.048,7.699170791666667,3857,scarlet,delay,360
23.0,-0.0312,-0.0073,0.0038,0.0117,2.9489,6.9239,16.711124291666668,3857,scarlet,delay,360
24.0,-5.3429,-5.974,0.0038,0.0117,2.9644,7.1247,41.418787125,3857,scarlet,delay,360
1.0,0.0,0.0273,0.0025,0.0097,3.7816,12.5416,0.046720818181818176,3936,scarlet,delay,520
2.0,0.0,0.0276,0.0036,0.0117,3.001,7.1912,0.0015259999999999998,3936,scarlet,delay,520
3.0,0.0,0.0274,0.0037,0.0118,2.9711,7.0053,19.224967652173913,3936,scarlet,delay,520
4.0,0.6128,0.6376,0.0065,0.0151,1.949,1.908,23.134714956521737,3936,scarlet,delay,520
5.0,0.1025,0.1206,0.005,0.0364,14.2052,216.2289,19.04886930434783,3936,scarlet,delay,520
6.0,0.0246,0.0526,0.0036,0.0114,3.047,7.5237,14.891795000000004,3936,scarlet,delay,520
7.0,-0.0217,-0.0021,0.0035,0.0113,3.0796,7.7065,23.62786734782609,3936,scarlet,delay,520
8.0,0.0621,0.0889,0.0037,0.0116,3.0048,7.2605,29.923337521739136,3936,scarlet,delay,520
9.0,-0.0509,-0.0287,0.0035,0.0112,3.1272,8.0269,17.646655391304346,3936,scarlet,delay,520
10.0,-0.0069,0.0241,0.0035,0.0112,3.128,8.0316,5.147305,3936,scarlet,delay,520
11.0,-0.083,-0.0529,0.0038,0.0117,2.9075,6.6421,7.187691954545456,3936,scarlet,delay,520
12.0,0.0421,0.0654,0.004,0.012,2.8328,6.2322,6.59961547826087,3936,scarlet,delay,520
13.0,0.0,0.0296,0.0039,0.0119,2.8857,6.5333,6.061310391304347,3936,scarlet,delay,520
14.0,0.0108,0.0514,0.0036,0.0115,3.026,7.3785,4.713456521739131,3936,scarlet,delay,520
15.0,-0.0088,-0.0026,0.0044,0.0126,2.6758,5.3528,36.47646786956522,3936,scarlet,delay,520
16.0,-0.1684,-0.1357,0.0043,0.0125,2.6693,5.2882,62.84968045454547,3936,scarlet,delay,520
17.0,0.0254,0.0523,0.0033,0.0109,3.2465,8.8056,8.941746043478261,3936,scarlet,delay,520
18.0,0.0,0.0184,0.004,0.0119,2.7472,5.6935,8.366147130434783,3936,scarlet,delay,520
19.0,0.1268,0.1547,0.004,0.0121,2.8142,6.1306,9.370543608695654,3936,scarlet,delay,520
20.0,-0.0951,-0.0645,0.0032,0.0109,3.2661,8.9316,9.258599565217391,3936,scarlet,delay,520
21.0,0.0327,0.0622,0.0033,0.0109,3.1517,8.1568,8.621018090909091,3936,scarlet,delay,520
22.0,0.0798,0.1147,0.0046,0.0128,2.5956,4.9239,9.923109260869563,3936,scarlet,delay,520
23.0,0.0117,0.0323,0.004,0.012,2.8671,6.4362,7.3513526956521735,3936,scarlet,delay,520
24.0,-5.8571,-6.4906,0.004,0.012,2.8602,6.4184,17.19099004347826,3936,scarlet,delay,520
25.0,0.0,0.0,0.0162,0.0221,0.6086,-3.3333,42.494508565217394,3936,scarlet,delay,520
1.0,0.049,0.0765,0.0026,0.0099,3.6737,11.7337,11.660741565217391,3876,scarlet,delay,400
2.0,0.0,0.0276,0.0036,0.0117,3.0011,7.1914,17.07259720833333,3876,scarlet,delay,400
3.0,0.0,0.0274,0.0037,0.0118,2.9723,7.0161,22.031020833333333,3876,scarlet,delay,400
4.0,0.6229,0.6465,0.0063,0.015,2.0025,2.1291,23.519724125,3876,scarlet,delay,400
5.0,0.0601,0.0832,0.005,0.029,13.0656,194.2405,26.766489869565213,3876,scarlet,delay,400
6.0,0.0211,0.0496,0.0036,0.0114,3.0473,7.5096,16.944536208333336,3876,scarlet,delay,400
7.0,-0.0289,-0.0021,0.0035,0.0113,3.0997,7.8513,28.109875416666664,3876,scarlet,delay,400
8.0,0.0138,0.0412,0.0035,0.0112,3.0892,7.7468,29.375662541666667,3876,scarlet,delay,400
9.0,-0.0109,0.016,0.0036,0.0114,3.0492,7.5366,9.595290347826086,3876,scarlet,delay,400
10.0,-0.059,-0.0326,0.0033,0.0109,3.222,8.6159,7.0593583749999995,3876,scarlet,delay,400
11.0,-0.0581,-0.0252,0.0039,0.0119,2.8791,6.5097,6.5078984166666665,3876,scarlet,delay,400
12.0,0.0805,0.1073,0.0042,0.0123,2.7578,5.8109,6.689988541666668,3876,scarlet,delay,400
13.0,-0.0156,0.0294,0.0038,0.0118,2.9174,6.732,5.313650391304348,3876,scarlet,delay,400
14.0,0.0179,0.0598,0.0037,0.0115,3.0138,7.3094,11.778603249999998,3876,scarlet,delay,400
15.0,-0.0221,-0.0022,0.0043,0.0125,2.7027,5.5021,59.48045066666666,3876,scarlet,delay,400
16.0,-0.1939,-0.1586,0.0043,0.0125,2.7226,5.6097,30.808930625,3876,scarlet,delay,400
17.0,0.0127,0.0399,0.0032,0.0107,3.2438,8.7,5.222640217391305,3876,scarlet,delay,400
18.0,0.0167,0.0371,0.0042,0.0122,2.7629,5.8805,9.755257625,3876,scarlet,delay,400
19.0,0.0211,0.0556,0.0036,0.0114,3.0283,7.3841,9.319654625,3876,scarlet,delay,400
20.0,-0.0035,0.0263,0.0035,0.0113,3.0879,7.7806,8.79859675,3876,scarlet,delay,400
21.0,0.0392,0.0703,0.0034,0.0111,3.1506,8.1834,10.031922304347825,3876,scarlet,delay,400
22.0,0.0546,0.0914,0.0044,0.0127,2.6439,5.1807,6.9383924583333325,3876,scarlet,delay,400
23.0,-0.0312,-0.0091,0.0038,0.0117,2.9443,6.8784,7.679852291666667,3876,scarlet,delay,400
24.0,-5.4,-6.0114,0.0039,0.0116,2.9279,6.8635,2.072572375,3876,scarlet,delay,400
1.0,0.0,0.0273,0.0025,0.0096,3.7799,12.6379,99.87753576190478,4388,scarlet,good,0
2.0,0.0,0.0276,0.0036,0.0117,3.0005,7.1858,100.0,4388,scarlet,good,0
3.0,0.0,0.0274,0.0037,0.0118,2.9733,7.0253,100.0,4388,scarlet,good,0
4.0,0.0,0.0274,0.0034,0.0113,3.1411,8.0668,100.0,4388,scarlet,good,0
5.0,0.0,0.0275,0.0035,0.0114,3.0303,7.3358,100.0,4388,scarlet,good,0
6.0,0.0,0.0275,0.0035,0.0115,3.0549,7.5144,100.0,4388,scarlet,good,0
7.0,0.0,0.0274,0.0036,0.0117,3.0012,7.1924,100.0,4388,scarlet,good,0
8.0,0.0,0.0275,0.0035,0.0114,3.0902,7.7373,100.0,4388,scarlet,good,0
9.0,-0.0036,0.0274,0.0036,0.0117,2.9935,7.145,100.0,4388,scarlet,good,0
10.0,0.0,0.0275,0.0035,0.0115,3.0748,7.6363,100.0,4388,scarlet,good,0
11.0,0.0,0.0272,0.0041,0.0123,2.7222,5.5421,100.0,4388,scarlet,good,0
12.0,0.0,0.0274,0.004,0.0122,2.8195,6.1131,100.0,4388,scarlet,good,0
13.0,0.0,0.0273,0.0038,0.0119,2.9255,6.7438,99.91600752380953,4388,scarlet,good,0
14.0,0.0,0.0272,0.0036,0.0117,3.0167,7.2897,97.97501231818183,4388,scarlet,good,0
15.0,0.0,0.0273,0.0044,0.0128,2.6167,5.0039,98.09195186363637,4388,scarlet,good,0
16.0,0.0,0.0271,0.0051,0.0137,2.3622,3.7186,98.706783,4388,scarlet,good,0
17.0,-0.0254,0.0261,0.0031,0.0109,3.3141,9.2043,100.0,4388,scarlet,good,0
18.0,0.0,0.0273,0.0042,0.0125,2.7264,5.5971,100.0,4388,scarlet,good,0
19.0,0.0,0.0276,0.0035,0.0116,3.047,7.4641,100.0,4388,scarlet,good,0
20.0,0.0,0.0275,0.0035,0.0114,3.0362,7.3698,100.0,4388,scarlet,good,0
21.0,0.0,0.0273,0.0033,0.0112,3.2011,8.4519,100.0,4388,scarlet,good,0
22.0,-0.0126,0.0265,0.0041,0.0124,2.7772,5.9176,100.0,4388,scarlet,good,0
23.0,0.0,0.0271,0.0039,0.0121,2.8491,6.2919,99.43994772727272,4388,scarlet,good,0
24.0,0.0,0.0214,0.0179,0.021,0.3431,-1.9256,99.04429377272727,4388,scarlet,good,0
1.0,0.0026,0.0298,0.0025,0.0097,3.7804,12.5939,18.856099304347826,3820,scarlet,delay,280
2.0,0.0,0.0276,0.0036,0.0117,2.9991,7.174,21.474658041666668,3820,scarlet,delay,280
3.0,0.0,0.0274,0.0037,0.0118,2.9735,7.0274,22.177327666666667,3820,scarlet,delay,280
4.0,0.6128,0.6376,0.0089,0.0328,7.7577,71.9872,23.519687416666667,3820,scarlet,delay,280
5.0,-0.0212,0.0057,0.0035,0.0112,3.1236,8.0058,26.766489869565213,3820,scarlet,delay,280
6.0,0.0246,0.0542,0.0036,0.0114,3.0314,7.388,28.036103583333333,3820,scarlet,delay,280
7.0,-0.0253,0.001,0.0035,0.0113,3.0897,7.785,29.15005258333333,3820,scarlet,delay,280
8.0,0.0207,0.0471,0.0035,0.0112,3.0737,7.6503,29.376852083333336,3820,scarlet,delay,280
9.0,-0.0145,0.0097,0.0036,0.0114,3.0496,7.5201,8.676031999999998,3820,scarlet,delay,280
10.0,-0.0069,0.0222,0.0035,0.0112,3.1281,8.0333,6.818811375,3820,scarlet,delay,280
11.0,-0.0415,-0.0126,0.004,0.012,2.8453,6.3079,6.509835708333334,3820,scarlet,delay,280
12.0,0.0421,0.0657,0.004,0.012,2.8307,6.2113,6.784809541666667,3820,scarlet,delay,280
13.0,0.0078,0.0359,0.0039,0.0119,2.8782,6.503,5.123281956521739,3820,scarlet,delay,280
14.0,0.0753,0.1092,0.0038,0.0117,2.8773,6.4366,12.147280458333332,3820,scarlet,delay,280
15.0,-0.0177,-0.0005,0.0044,0.0126,2.6927,5.4371,63.042929166666674,3820,scarlet,delay,280
16.0,-0.1786,-0.1503,0.0043,0.0125,2.6997,5.486,28.855554874999996,3820,scarlet,delay,280
17.0,-0.0667,-0.0404,0.003,0.0104,3.4431,10.1614,5.164217608695652,3820,scarlet,delay,280
18.0,0.0535,0.0779,0.0044,0.0125,2.6659,5.2899,9.716779958333333,3820,scarlet,delay,280
19.0,0.0285,0.0582,0.0037,0.0115,2.991,7.1529,6.288622625000001,3820,scarlet,delay,280
20.0,-0.0352,-0.011,0.0034,0.011,3.1365,8.0523,8.431160291666666,3820,scarlet,delay,280
21.0,0.1046,0.1348,0.0037,0.0115,3.0087,7.2907,9.965591304347829,3820,scarlet,delay,280
22.0,0.0672,0.1042,0.0045,0.0128,2.6168,5.0342,7.555182375,3820,scarlet,delay,280
23.0,-0.0273,-0.002,0.0037,0.0116,2.9848,7.1604,16.114232541666667,3820,scarlet,delay,280
24.0,-5.2571,-5.904,0.0037,0.0115,2.9839,7.1676,41.418787125,3820,scarlet,delay,280
1.0,0.0,0.0273,0.0025,0.0096,3.7892,12.7086,99.87753576190478,4270,scarlet,drop,2.25
2.0,0.0,0.0276,0.0036,0.0117,2.9998,7.1805,100.0,4270,scarlet,drop,2.25
3.0,0.0,0.0274,0.0037,0.0118,2.9715,7.0102,24.39701631818182,4270,scarlet,drop,2.25
4.0,0.0303,0.058,0.0035,0.0113,3.1109,7.9103,0.0,4270,scarlet,drop,2.25
5.0,0.0283,0.0561,0.0036,0.0115,3.0193,7.3467,0.0,4270,scarlet,drop,2.25
6.0,0.0486,0.0777,0.0038,0.0117,2.9301,6.7889,0.1123125909090909,4270,scarlet,drop,2.25
7.0,0.0361,0.0661,0.0037,0.0116,2.9598,6.9701,0.08817404545454544,4270,scarlet,drop,2.25
8.0,0.0418,0.0697,0.0035,0.0113,3.1132,7.9436,1.0216279545454545,4270,scarlet,drop,2.25
9.0,0.0509,0.0796,0.0039,0.0119,2.9235,6.7808,3.6318570952380957,4270,scarlet,drop,2.25
10.0,0.0347,0.0621,0.0036,0.0114,3.0329,7.4005,2.1195210454545457,4270,scarlet,drop,2.25
11.0,0.0456,0.0739,0.0043,0.0125,2.672,5.3249,4.1779483636363635,4270,scarlet,drop,2.25
12.0,0.0498,0.0789,0.004,0.0121,2.8173,6.1387,3.8193512272727266,4270,scarlet,drop,2.25
13.0,0.0389,0.0667,0.004,0.0121,2.8052,6.0535,4.555066,4270,scarlet,drop,2.25
14.0,0.0287,0.0542,0.0037,0.0116,3.0059,7.26,12.787645590909092,4270,scarlet,drop,2.25
15.0,0.0221,0.05,0.0045,0.0126,2.6358,5.1648,11.500763045454546,4270,scarlet,drop,2.25
16.0,0.051,0.0801,0.0054,0.0138,2.2965,3.4337,3.849412227272728,4270,scarlet,drop,2.25
17.0,0.0349,0.0652,0.0033,0.0109,3.1807,8.3005,8.340296476190476,4270,scarlet,drop,2.25
18.0,0.0583,0.0846,0.0044,0.0126,2.6388,5.1588,7.5591815,4270,scarlet,drop,2.25
19.0,0.0282,0.0563,0.0036,0.0114,3.0166,7.3146,7.3465893181818185,4270,scarlet,drop,2.25
20.0,0.0493,0.0764,0.0037,0.0116,2.9784,7.1053,7.260413409090909,4270,scarlet,drop,2.25
21.0,0.0425,0.0698,0.0034,0.0111,3.1568,8.2292,7.453752476190475,4270,scarlet,drop,2.25
22.0,0.063,0.0892,0.0045,0.0127,2.6283,5.1007,4.9873275,4270,scarlet,drop,2.25
23.0,0.0352,0.0626,0.004,0.0121,2.8168,6.1314,1.7580863181818183,4270,scarlet,drop,2.25
24.0,0.0571,0.081,0.0189,0.0211,0.2351,-1.9957,0.0,4270,scarlet,drop,2.25
1.0,0.0,0.0273,0.0025,0.0096,3.7774,12.5666,99.87753595238094,3975,scarlet,delay,600
2.0,0.0,0.0276,0.0036,0.0118,3.1229,8.2056,100.0,3975,scarlet,delay,600
3.0,-0.0073,0.027,0.0036,0.0117,2.9865,7.1013,100.0,3975,scarlet,delay,600
4.0,0.6229,0.6465,0.0063,0.0149,2.0034,2.1351,100.0,3975,scarlet,delay,600
5.0,0.1625,0.1815,0.0056,0.0433,14.1804,211.4045,55.118324227272744,3975,scarlet,delay,600
6.0,-0.0246,0.0046,0.0034,0.0112,3.1399,8.1013,58.19761436363637,3975,scarlet,delay,600
7.0,-0.0289,-0.0031,0.0035,0.0113,3.0913,7.7791,100.0,3975,scarlet,delay,600
8.0,-0.0103,0.0734,0.0034,0.0112,3.2107,8.6574,100.0,3975,scarlet,delay,600
9.0,-0.0036,0.0176,0.0036,0.0115,3.0283,7.3912,100.0,3975,scarlet,delay,600
10.0,-0.0556,-0.0231,0.0033,0.011,3.2229,8.6449,100.0,3975,scarlet,delay,600
11.0,-0.0415,-0.0115,0.004,0.012,2.8379,6.2438,100.0,3975,scarlet,delay,600
12.0,0.0077,0.0309,0.0039,0.0118,2.8965,6.5929,19.105404363636364,3975,scarlet,delay,600
13.0,0.0506,0.0764,0.0041,0.0122,2.7874,5.9675,13.356492571428573,3975,scarlet,delay,600
14.0,-0.0323,0.0063,0.0035,0.0112,3.0995,7.8063,15.72539140909091,3975,scarlet,delay,600
15.0,-0.0221,-0.0166,0.0043,0.0125,2.6923,5.4218,77.32114286363637,3975,scarlet,delay,600
16.0,-0.1735,-0.1363,0.0044,0.0126,2.6901,5.4301,90.6491785,3975,scarlet,delay,600
17.0,0.0825,0.1603,0.0035,0.0112,3.126,8.0281,78.6978245909091,3975,scarlet,delay,600
18.0,-0.0667,-0.0496,0.0039,0.0118,2.8394,6.2115,17.917243227272724,3975,scarlet,delay,600
19.0,0.0669,0.092,0.0038,0.0117,2.9339,6.8124,19.721566285714285,3975,scarlet,delay,600
20.0,-0.0246,0.0034,0.0034,0.0112,3.1283,8.0297,19.319322954545456,3975,scarlet,delay,600
21.0,0.0523,0.0845,0.0034,0.0111,3.0981,7.7782,19.161328818181815,3975,scarlet,delay,600
22.0,-0.0504,-0.0148,0.004,0.0121,2.831,6.1987,21.121477363636362,3975,scarlet,delay,600
23.0,0.0117,0.0305,0.004,0.0123,2.9713,7.2373,45.02861554545454,3975,scarlet,delay,600
24.0,-5.8571,-6.4592,0.0041,0.0122,2.7556,5.7645,43.52026909090909,3975,scarlet,delay,600
25.0,0.0,0.0,0.0179,0.0212,0.271,-2.5714,67.77121577272727,3975,scarlet,delay,600
1.0,0.0,0.0273,0.0025,0.0097,3.7793,12.5396,21.241254772727274,3772,scarlet,delay,190
2.0,0.0,0.0276,0.0036,0.0117,3.0002,7.1841,93.16483391304348,3772,scarlet,delay,190
3.0,0.0,0.0274,0.0037,0.0118,2.9716,7.011,56.17266391304348,3772,scarlet,delay,190
4.0,0.5993,0.6243,0.0086,0.0255,5.9704,48.1562,16.156513173913044,3772,scarlet,delay,190
5.0,-0.0105,0.0137,0.0035,0.0112,3.0825,7.6826,19.38690040909091,3772,scarlet,delay,190
6.0,0.0213,0.0509,0.0036,0.0115,3.0263,7.3898,12.904668739130436,3772,scarlet,delay,190
7.0,-0.0289,-0.0001,0.0035,0.0113,3.0948,7.8144,34.90339860869566,3772,scarlet,delay,190
8.0,0.0207,0.048,0.0035,0.0112,3.0735,7.6509,31.6795107826087,3772,scarlet,delay,190
9.0,-0.0145,0.0086,0.0036,0.0114,3.0529,7.5524,18.834799136363635,3772,scarlet,delay,190
10.0,-0.0104,0.0174,0.0034,0.0111,3.0874,7.6884,10.908688739130435,3772,scarlet,delay,190
11.0,-0.0498,-0.0199,0.004,0.012,2.8588,6.3841,9.877111173913041,3772,scarlet,delay,190
12.0,0.0421,0.065,0.004,0.012,2.8334,6.2382,10.437238260869563,3772,scarlet,delay,190
13.0,-0.0078,0.0184,0.0039,0.0118,2.9045,6.6578,9.344565363636361,3772,scarlet,delay,190
14.0,0.0968,0.1301,0.0039,0.0119,2.8331,6.1889,46.86737452173912,3772,scarlet,delay,190
15.0,-0.0221,-0.0029,0.0043,0.0125,2.7019,5.4978,52.077550304347824,3772,scarlet,delay,190
16.0,-0.1684,-0.1488,0.0044,0.0126,2.6823,5.3893,56.46908591304348,3772,scarlet,delay,190
17.0,-0.0952,-0.0643,0.0029,0.0103,3.4989,10.5572,18.105423136363637,3772,scarlet,delay,190
18.0,0.0667,0.0926,0.0045,0.0127,2.6195,5.0435,13.258942782608699,3772,scarlet,delay,190
19.0,0.0317,0.0559,0.0036,0.0115,3.0078,7.2626,13.319886086956524,3772,scarlet,delay,190
20.0,-0.0458,-0.0224,0.0034,0.0111,3.1709,8.3086,13.586013347826087,3772,scarlet,delay,190
21.0,0.1307,0.1591,0.0037,0.0115,2.9945,7.2143,12.671671500000002,3772,scarlet,delay,190
22.0,0.0672,0.1019,0.0045,0.0127,2.6214,5.0601,8.933008608695655,3772,scarlet,delay,190
23.0,-0.0234,0.0043,0.0038,0.0117,2.9169,6.6832,48.67840734782608,3772,scarlet,delay,190
24.0,-5.1714,-5.837,0.0033,0.0109,3.1994,8.5798,64.64462669565218,3772,scarlet,delay,190
1.0,0.0,0.0273,0.0025,0.0096,3.7699,12.5367,99.87753576190478,4377,scarlet,good,0
2.0,0.0,0.0276,0.0036,0.0117,2.9993,7.1758,55.190729636363635,4377,scarlet,good,0
3.0,-0.0037,0.0272,0.0037,0.0117,2.9786,7.0518,88.25276936363638,4377,scarlet,good,0
4.0,0.0,0.0274,0.0034,0.0113,3.138,8.0388,100.0,4377,scarlet,good,0
5.0,0.0,0.0275,0.0035,0.0116,3.0397,7.4184,100.0,4377,scarlet,good,0
6.0,0.0,0.0275,0.0035,0.0115,3.0545,7.5117,100.0,4377,scarlet,good,0
7.0,0.0,0.0274,0.0036,0.0116,2.9877,7.0759,100.0,4377,scarlet,good,0
8.0,0.0034,0.0293,0.0035,0.0115,3.0833,7.6939,99.93864313636364,4377,scarlet,good,0
9.0,-0.0036,0.0274,0.0036,0.0117,2.9923,7.1347,95.33256033333333,4377,scarlet,good,0
10.0,0.0,0.0275,0.0035,0.0115,3.0765,7.6513,76.64777536363636,4377,scarlet,good,0
11.0,0.0,0.0272,0.0041,0.0125,2.7341,5.6392,100.0,4377,scarlet,good,0
12.0,0.0,0.0274,0.0038,0.012,2.8841,6.4898,100.0,4377,scarlet,good,0
13.0,0.0,0.0273,0.0039,0.0121,2.8554,6.3255,99.91600752380953,4377,scarlet,good,0
14.0,0.0,0.0272,0.0036,0.0117,3.0124,7.2528,97.97501231818183,4377,scarlet,good,0
15.0,0.0,0.0273,0.0044,0.0128,2.616,4.9996,90.14923872727275,4377,scarlet,good,0
16.0,0.0,0.0271,0.0051,0.0137,2.3597,3.7007,93.02869272727273,4377,scarlet,good,0
17.0,0.0,0.0273,0.0031,0.0109,3.2428,8.6732,100.0,4377,scarlet,good,0
18.0,-0.0083,0.0269,0.0041,0.0124,2.7426,5.689,100.0,4377,scarlet,good,0
19.0,0.0,0.0276,0.0035,0.0115,3.049,7.4808,100.0,4377,scarlet,good,0
20.0,-0.007,0.0272,0.0035,0.0115,3.0636,7.5748,100.0,4377,scarlet,good,0
21.0,-0.0033,0.0271,0.0033,0.0112,3.2055,8.4728,100.0,4377,scarlet,good,0
22.0,0.0,0.0271,0.0042,0.0125,2.7135,5.5315,100.0,4377,scarlet,good,0
23.0,0.0,0.0271,0.0039,0.0121,2.8491,6.2918,99.43994772727272,4377,scarlet,good,0
